0.019201,2.484,-2.6232,0.30855,0.54312,-0.78593,-0.3912,0.32235,0.22621,0.79061,-1.479,0.055293,0.56983,2.0165,-0.044986,-0.062144,0.037265,-0.76879,0.43812,-1.7428,0.31568,-0.35784,-0.27122,-1.3224,-0.74128,-0.60253,-0.037765,-0.90584,-1.5234,-0.37487,-1.0732,-0.3064,1.2621
-0.28563,0.36973,-2.2684,-0.38031,-0.46807,0.36718,-0.47525,0.4329,-0.22503,0.06819,-0.58665,0.06862,0.98763,1.1646,0.20887,0.69964,0.897,-0.22101,-0.3854,-0.81506,0.72825,0.16331,-0.09475,-1.3185,-1.1217,0.50268,-0.71848,-1.1001,-0.41925,-0.62162,-1.1506,-0.073069,1.2084
0.055672,-0.050784,-0.6247,-0.23792,0.98661,0.32981,-0.56292,0.38203,-0.010177,-0.46906,-0.21215,0.39779,-0.50984,-0.11099,-0.27734,-0.81047,-0.13763,-0.24317,-0.56114,0.51566,-0.27179,0.68412,0.31767,-0.084708,0.25524,0.092702,-0.20038,0.69494,-0.28284,0.46032,-0.55048,-1.0014,-0.065929
-0.75837,1.7472,0.23369,0.13883,0.79539,0.95711,-0.13236,0.83635,1.493,0.52408,-1.9232,-1.2931,-0.040841,1.2024,0.73551,-1.1247,1.4045,-0.3317,1.8485,-1.4472,0.30916,-1.8442,0.60533,-1.1706,-0.78011,-0.14304,-0.47477,-0.58778,-1.4033,-1.0168,-0.74548,-0.12489,1.8357
0.66326,2.1595,-0.31753,-1.0522,0.77874,1.6162,-0.34926,-0.7927,-0.50812,-0.50951,0.34066,1.0962,0.42785,0.67974,-0.35185,0.052289,0.45047,-0.17187,-1.184,-0.66392,0.062772,1.473,-0.80194,-1.0092,0.45142,1.4342,0.027831,1.0314,0.20115,0.49137,-0.90236,-0.7396,0.33254
-0.15259,0.68087,-0.58784,-0.61952,0.28931,0.44266,-0.3709,-0.32096,-0.070647,-0.08709,-0.33657,0.1997,-0.21298,-0.055644,-0.16954,-0.026788,-0.34835,-0.43198,0.12831,-0.21492,0.048501,0.14154,0.048296,-0.014669,0.19948,-0.0026077,0.13382,0.48046,-0.38029,0.022778,-0.63284,-0.5001,0.12544
-0.42058,0.33257,-0.44359,-0.16772,0.88117,-0.0093056,-0.79665,-0.20103,0.043167,-0.25513,-0.11107,0.48244,-0.57437,-0.10989,-0.45994,-0.46772,-0.10709,-0.44472,-0.19366,0.35192,-0.13709,0.25725,0.03703,0.008824,0.53717,-0.034677,0.044996,0.56531,-0.36426,0.4147,-0.32424,-0.75472,-0.22651
-0.14055,0.096959,-0.42367,0.12991,0.84912,0.3924,-0.94065,-0.54247,0.16853,0.46808,-0.15638,1.3281,-1.0382,-0.080617,-1.5072,-1.3574,-0.59429,-0.32069,0.43796,-0.55224,-0.53892,-0.1559,0.92201,-0.36927,-0.38503,-0.3022,1.4579,1.1737,0.34406,1.6242,-0.66201,-0.86096,-0.64577
-0.43209,-0.013492,-0.32254,0.10175,-0.072775,0.097068,-0.2013,0.0025499,0.054099,-0.12464,-0.23736,-0.21216,-0.11151,-0.14145,-0.12108,-0.16674,-0.19371,0.07236,-0.16032,0.0040834,-0.14896,-0.049306,-0.043362,-0.16227,0.040977,-0.050964,-0.19852,-0.10773,-0.23725,0.0057455,-0.12417,0.0057496,-0.073566
-0.20154,0.59627,-0.52328,-1.1896,0.61566,1.3832,-1.325,-0.12017,-0.57288,-0.343,-0.16032,0.32879,0.13365,0.40956,-0.023609,-0.37029,0.40472,0.33894,0.27394,-0.42113,0.15192,-0.41922,-0.16196,0.0037683,-0.19647,0.61228,0.23412,0.68178,0.086869,0.34164,-1.0008,-0.63436,0.449
0.65982,-0.82021,1.2282,-1.2304,-0.091285,1.1932,-0.76456,0.73299,-0.78847,-0.43844,-0.18259,-0.64855,-0.70631,-1.4546,-0.17875,-0.18624,0.24412,0.8003,0.020162,0.48555,0.024169,-0.067258,0.73072,2.2802,0.35403,0.27249,-0.051183,0.31436,0.65243,1.1683,-0.06138,0.079589,-0.17644
0.15552,0.31776,0.044923,0.41889,1.2584,-0.50095,-0.56976,-1.1929,-0.013278,0.47523,0.58285,1.632,-0.94614,-0.30908,-1.6599,-1.1537,-0.90778,-0.95734,0.58479,-0.52363,-1.33,0.27653,0.88433,-0.98646,-0.022061,-0.14,1.8348,0.75537,0.08727,1.3246,-0.21,-0.34053,-1.3625
0.11988,0.13747,-0.46285,-1.5069,1.0793,1.3726,-0.81617,-0.30773,-1.3853,-1.2247,1.9078,-0.27744,0.23153,-0.31174,0.59147,2.028,-0.45161,0.29759,-1.4139,0.99699,1.2249,0.91313,-1.2852,0.9537,1.1222,1.3818,-0.64392,0.141,0.88789,-1.135,-0.68952,-0.32417,0.41376
0.58553,2.2184,-0.12485,-1.1547,0.89723,1.8269,-0.47005,-0.78757,-0.47851,-0.43839,0.35911,1.0436,0.4227,0.47961,-0.23395,-0.092833,0.2271,-0.33235,-0.9374,-0.49025,-0.17837,1.6764,-0.73696,-1.0865,0.45356,1.5841,-0.052923,0.8876,0.20101,0.49619,-0.94627,-0.73245,0.39503
-0.043741,0.11568,0.16772,-0.34313,0.29251,0.68533,-0.24441,-0.40214,-0.34591,-0.80364,0.84337,-0.1914,-0.62316,0.0085138,0.57016,0.1162,0.2816,0.16763,-0.71519,-0.41908,-0.28414,0.56607,-0.58504,0.027067,0.75261,1.0152,-0.29959,0.5102,0.50735,-1.0464,-0.0263,-0.35608,0.29648
-0.67653,2.4538,-2.0961,-0.50261,1.3497,0.42672,-0.63606,0.43439,-0.61943,0.57484,-0.95537,0.21466,0.34631,1.6015,-0.56622,-0.56605,0.50649,-0.51449,0.9331,-1.4899,0.87576,-1.5766,-0.5251,-1.0726,-1.0456,0.091023,0.79181,-0.40106,-0.32204,-0.49096,-0.90899,-0.10065,1.3088
